Date,Rate,Previous,Lag1Order2,Direction
2016-03-25 15:00,1.0000000000065512e-05,2.874390000,-0.0015300000000002534,1
2016-03-25 16:00,-0.0012900000000000134,2.87440000,0.0026700000000006163,0
2016-03-27 17:02,-0.0028200000000002667,2.873110000,0.002589999999999648,0
2016-03-27 18:00,-0.0001499999999996504,2.870290000,-0.000640000000000196,0
2016-03-27 19:00,0.0024399999999999977,2.870140000,-0.0011499999999995403,1
2016-03-27 20:00,0.0017999999999998018,2.872580000,-0.000540000000000429,1
2016-03-27 21:01,0.0006500000000002615,2.874380000,0.0022500000000000853,1
2016-03-27 22:00,0.00010999999999983245,2.875030000,-0.0013699999999996493,1
2016-03-27 23:00,0.0023599999999999177,2.875140000,-0.0006300000000005745,1
2016-03-28 00:00,0.0009900000000002684,2.87750000,-0.00438999999999945,1
2016-03-28 01:00,0.0003599999999996939,2.878490000,0.004729999999999457,1
2016-03-28 02:00,-0.004029999999999756,2.878850000,-0.0011699999999996713,0
2016-03-28 03:00,0.0006999999999997009,2.874820000,0.0014400000000001079,1
2016-03-28 04:00,-0.00046999999999997044,2.875520000,-0.0016100000000003334,0
2016-03-28 05:00,0.0009700000000001374,2.875050000,0.0011700000000005595,1
2016-03-28 06:00,-0.000640000000000196,2.876020000,-0.0008700000000003705,0
2016-03-28 07:00,0.0005300000000003635,2.875380000,-0.004930000000000323,1
2016-03-28 08:00,-0.00034000000000000696,2.875910000,0.004470000000000418,0
2016-03-28 09:00,-0.00527000000000033,2.875570000,0.0017000000000000348,0
2016-03-28 10:00,-0.0007999999999999119,2.87030000,-0.0025800000000000267,0
2016-03-28 11:00,0.0009000000000001229,2.86950000,0.0019599999999999618,1
2016-03-28 12:00,-0.0016799999999999038,2.87040000,-0.00010000000000021103,0
2016-03-28 13:00,0.000280000000000058,2.868720000,-0.0017299999999997873,1
2016-03-28 14:00,0.00017999999999984695,2.8690000,0.0015699999999996272,1
2016-03-28 15:00,-0.0015499999999999403,2.869180000,0.000760000000000538,0
2016-03-28 16:00,1.9999999999686935e-05,2.867630000,-0.000660000000000327,1
2016-03-28 17:00,0.000780000000000225,2.867650000,3.0000000000196536e-05,1
2016-03-28 18:00,0.00011999999999989797,2.868430000,-0.000500000000000167,1
2016-03-28 19:00,0.0001500000000000945,2.868550000,0.001000000000000334,1
2016-03-28 20:00,-0.0003500000000000725,2.86870000,-0.0015500000000003844,0
2016-03-28 21:00,0.0006500000000002615,2.868350000,0.0011999999999998678,1
2016-03-28 22:00,-0.0009000000000001229,2.8690000,-0.0005499999999996064,0
2016-03-28 23:00,0.0002999999999997449,2.86810000,0.0009500000000000064,1
2016-03-29 00:00,-0.00024999999999986144,2.86840000,7.999999999963592e-05,0
2016-03-29 01:00,0.000700000000000145,2.868150000,0.0015300000000002534,1
2016-03-29 02:00,0.0007799999999997809,2.868850000,-0.0013000000000000789,1
2016-03-29 03:00,0.0023100000000000342,2.869630000,-0.0005299999999999194,1
2016-03-29 04:00,0.0010099999999999554,2.871940000,-0.0012099999999999334,1
2016-03-29 05:00,0.00048000000000003595,2.872950000,-0.0016899999999999693,1
2016-03-29 06:00,-0.0007299999999998974,2.873430000,0.0005699999999997374,0
2016-03-29 07:00,-0.0024199999999998667,2.87270000,-4.999999999988347e-05,0
